,movie_candidates
821,260 527 2959 593 <eos> 1196
822,260 110 2571 356 1196 318
823,260 527 296 2959 <eos> 110
824,260 527 296 2959 593 110
825,260 527 296 2959 593 110
826,260 2959 593 <eos> 110 2571
827,260 527 296 2571 356 1196
828,260 296 2959 593 <eos> 1196
829,260 296 <eos> 2571 1196 318
830,260 527 296 2571 356 1196
831,260 296 2959 593 110 2571
832,260 527 296 593 356 1196
833,260 527 296 110 2571 356
834,260 296 2959 2571 356 1196
835,260 527 593 110 2571 356
836,260 527 2959 110 2571 356
837,260 296 110 1196 260 527
838,260 296 593 <eos> 110 356
839,260 527 2959 <eos> 1196 260
840,260 296 2571 1196 527 2959
841,260 296 593 <eos> 110 2571
842,260 296 <eos> 110 2571 356
843,260 527 593 110 2571 356
844,260 296 2571 1196 527 2959
845,260 2959 593 <eos> 110 2571
846,260 527 296 <eos> 110 2571
847,260 110 356 1196 318 527
848,260 527 2959 110 2571 356
849,260 527 593 <eos> 1196 260
850,260 296 593 <eos> 110 2571
851,260 527 593 <eos> 1196 260
852,260 527 593 2571 1196 260
853,260 527 296 2959 593 110
854,260 527 296 <eos> 356 1196
855,260 296 2571 1196 527 2959
856,260 527 296 2959 1196 260
857,260 527 2959 110 2571 356
858,260 296 2571 1196 527 2959
859,260 527 593 2571 356 1196
860,260 2571 356 1196 318 527
861,260 527 296 110 2571 356
862,260 296 <eos> 2571 1196 318
863,260 527 2959 356 1196 260
864,260 527 593 110 2571 356
865,260 527 296 2959 1196 260
866,260 296 356 1196 260 527
867,260 527 296 2959 593 110
868,260 527 2959 110 2571 356
869,260 296 <eos> 2571 1196 318
870,260 296 <eos> 2571 1196 318
871,260 527 296 2959 2571 356
872,260 110 1196 318 527 356
873,260 527 296 2959 593 110
874,260 527 593 <eos> 1196 260
875,260 296 593 <eos> 110 2571
876,260 527 296 2959 593 110
877,260 296 <eos> 110 2571 356
878,260 527 296 593 356 1196
879,260 527 296 110 2571 356
880,260 296 2959 593 110 1196
881,260 527 593 1196 527 296
882,260 527 593 <eos> 1196 260
883,260 527 593 2571 1196 260
884,260 527 296 593 356 1196
885,260 527 593 110 2571 356
886,260 296 <eos> 110 2571 356
887,260 527 296 2959 2571 356
888,260 527 296 2959 1196 260
889,260 527 593 <eos> 1196 260
890,260 527 593 <eos> 1196 260
891,260 527 296 593 356 1196
892,260 527 593 2571 356 1196
893,260 527 593 2571 1196 260
894,260 527 296 2959 593 <eos>
895,260 527 296 2571 356 1196
896,260 527 296 593 356 1196
897,260 527 296 2959 2571 356
898,260 527 296 <eos> 110 2571
899,260 2959 593 <eos> 110 2571
900,296 2959 110 1196 318 260
901,296 2959 110 2571 356 1196
902,296 2959 593 <eos> 2571 356
903,296 2959 593 <eos> 110 1196
904,296 2959 <eos> 1196 318 260
905,296 2959 110 2571 1196 260
906,296 2959 110 1196 318 260
907,296 2959 593 <eos> 110 1196
908,296 2959 1196 318 260 527
909,296 2959 593 <eos> 110 1196
910,296 2959 110 2571 1196 318
911,296 2959 1196 318 260 296
912,296 593 110 1196 318 260
913,296 2959 110 2571 1196 260
914,296 2959 593 <eos> 356 1196
915,296 2959 110 2571 356 1196
916,296 2959 <eos> 1196 318 260
917,296 2959 <eos> 1196 318 260
918,296 2959 593 <eos> 110 1196
919,296 593 110 2571 356 1196
920,296 2959 593 356 1196 260
921,296 2959 2571 356 1196 527
922,296 2959 593 356 1196 318
923,296 2959 593 <eos> 110 2571
924,296 2959 <eos> 1196 318 260
925,296 2959 <eos> 110 1196 260
926,296 2959 110 1196 296 <eos>
927,296 2959 <eos> 1196 260 296
928,296 2959 110 1196 260 296
929,296 593 356 1196 260 593
930,296 2959 <eos> 1196 318 260
931,296 2959 110 2571 356 1196
932,296 2959 110 2571 356 1196
933,296 2959 2571 356 1196 527
934,296 2959 110 1196 296 <eos>
935,296 <eos> 110 2571 1196 318
936,296 2959 110 2571 1196 260
937,296 2959 593 <eos> 110 2571
938,296 2959 593 <eos> 1196 318
939,296 593 110 2571 356 1196
940,296 2959 110 2571 1196 318
941,296 593 <eos> 110 1196 318
942,296 2959 110 2571 1196 260
943,296 2959 <eos> 1196 318 260
944,296 2959 593 <eos> 110 2571
945,296 2959 593 <eos> 110 1196
946,296 2959 110 2571 1196 318
947,296 2959 110 2571 356 1196
948,296 2959 110 2571 1196 260
949,296 2959 110 2571 356 1196
950,296 593 110 356 1196 527
951,296 2959 110 2571 356 1196
952,296 2959 110 2571 1196 318
953,296 2959 593 <eos> 2571 356
954,296 2959 593 356 1196 260
955,296 2959 110 1196 296 <eos>
956,296 2959 110 2571 356 1196
957,296 2959 110 2571 1196 260
958,296 2959 2571 356 1196 527
959,296 2959 <eos> 1196 318 260
960,296 2959 593 356 1196 260
961,296 2959 <eos> 2571 356 1196
962,296 2959 593 <eos> 2571 356
963,296 2959 <eos> 110 1196 296
964,296 2959 593 <eos> 356 1196
965,296 2959 593 <eos> 110 1196
966,296 593 110 356 1196 527
967,296 2959 <eos> 1196 318 260
968,296 2959 1196 260 527 2571
969,296 593 110 1196 260 527
970,296 2959 110 2571 356 1196
971,296 2959 2571 1196 318 260
972,296 593 <eos> 110 1196 318
973,296 593 <eos> 110 1196 260
974,296 2959 <eos> 1196 318 260
975,296 2959 110 1196 296 <eos>
976,296 <eos> 110 1196 260 296
977,296 593 110 2571 356 1196
978,296 2959 2571 356 1196 527
979,296 2959 <eos> 1196 318 260
980,296 2959 110 2571 356 1196
981,296 2959 593 <eos> 110 1196
982,296 2959 110 2571 1196 260
983,296 593 356 1196 260 593
984,296 593 110 2571 356 1196
985,296 2959 1196 318 260 527
986,296 <eos> 110 1196 260 2959
987,296 2959 110 1196 296 <eos>
988,296 2959 110 2571 1196 318
989,296 2959 <eos> 1196 318 260
990,296 2959 2571 356 1196 527
991,296 2959 593 110 2571 356
992,296 2959 110 2571 356 1196
993,296 2959 <eos> 1196 318 260
994,296 2959 110 2571 356 1196
995,296 2959 593 356 1196 260
996,296 2959 2571 356 1196 318
997,296 2959 <eos> 110 1196 260
998,296 2959 110 2571 356 1196
999,296 2959 <eos> 1196 318 260
1000,296 <eos> 110 1196 318 260
1001,296 2959 110 2571 356 1196
1002,296 2959 2571 356 1196 318
1003,296 2959 593 356 1196 318
1004,296 2959 110 1196 296 <eos>
1005,296 2959 593 <eos> 110 1196
1006,296 2959 <eos> 2571 356 1196
1007,296 593 <eos> 356 1196 318
1008,296 593 110 1196 318 260
1009,296 2959 1196 318 260 527
1010,296 2959 110 1196 318 260
1011,296 2959 <eos> 110 1196 318
1012,296 2959 593 110 2571 356
1013,296 2959 2571 356 1196 527
1014,296 2959 1196 318 260 527
1015,296 2959 593 <eos> 356 1196
1016,296 2959 <eos> 1196 318 260
1017,296 2959 593 <eos> 2571 356
1018,296 2959 110 1196 296 <eos>
1019,296 2959 <eos> 110 1196 318
1020,296 2959 2571 356 1196 318
1021,296 2959 110 2571 1196 318
1022,296 2959 593 <eos> 110 1196
1023,296 2959 110 356 1196 296
1024,296 2959 110 2571 356 1196
1025,296 2959 110 2571 356 1196
1026,296 2959 <eos> 1196 260 110
1027,296 2959 <eos> 356 1196 318
1028,296 593 110 1196 318 260
1029,296 2959 110 1196 296 <eos>
1030,296 2959 593 1196 296 593
1031,296 2959 110 2571 1196 260
1032,296 2959 110 1196 318 260
1033,296 2959 593 <eos> 110 1196
1034,296 2959 <eos> 1196 318 260
1035,296 2959 110 1196 593 <eos>
1036,296 110 356 1196 260 527
1037,296 2959 110 1196 318 260
1038,296 2959 593 <eos> 110 1196
1039,296 2571 1196 260 296 2959
1040,296 593 <eos> 356 1196 318
1041,296 2959 593 <eos> 356 1196
1042,296 2959 593 <eos> 2571 356
1043,296 2959 110 2571 356 1196
1044,296 2959 <eos> 110 1196 318
1045,296 2959 593 110 2571 356
1046,296 2959 <eos> 1196 260 296
1047,296 2959 <eos> 110 1196 260
1048,296 2959 <eos> 1196 260 296
1049,296 2959 2571 356 1196 527
1050,296 2959 110 2571 1196 318
1051,296 2959 110 1196 296 <eos>
1052,296 2959 110 2571 356 1196
1053,296 2959 593 <eos> 2571 356
1054,296 2959 110 2571 356 1196
1055,296 2959 <eos> 110 1196 296
1056,296 2959 110 2571 1196 260
1057,296 2959 593 110 2571 1196
1058,296 2959 110 1196 318 260
1059,296 2959 110 2571 356 1196
1060,296 2959 110 1196 296 <eos>
1061,296 593 110 2571 356 1196
1062,296 2959 110 1196 318 260
1063,296 2959 2571 1196 318 260
1064,296 2959 593 <eos> 110 1196
1065,296 2959 110 1196 296 <eos>
1066,296 2959 110 1196 318 260
1067,296 2959 110 2571 356 1196
1068,296 593 110 356 1196 527
1069,296 2959 <eos> 1196 318 260
1070,296 2959 593 <eos> 110 1196
1071,296 2959 110 2571 1196 318
1072,296 2959 593 <eos> 2571 356
1073,296 2959 <eos> 110 1196 296
1074,296 593 110 2571 356 1196
1075,296 2959 110 1196 296 <eos>
1076,296 2959 110 1196 296 <eos>
1077,296 2959 110 1196 296 <eos>
1078,296 2959 <eos> 1196 318 260
1079,296 2959 1196 318 260 527
1080,296 2959 110 2571 1196 318
1081,296 2959 2571 356 1196 318
1082,296 2959 110 2571 356 1196
1083,296 2959 110 2571 1196 260
1084,296 2959 110 2571 1196 260
1085,296 2959 110 2571 356 1196
1086,296 2959 <eos> 2571 356 1196
1087,296 2959 <eos> 1196 318 260
1088,296 2959 110 2571 356 1196
1089,296 2959 593 <eos> 110 2571
1090,296 2959 1196 318 260 296
1091,296 2959 <eos> 110 1196 260
1092,296 2959 110 2571 356 1196
1093,296 2959 1196 318 260 527
1094,296 2959 593 356 1196 318
1095,296 2959 2571 356 1196 260
1096,296 2959 <eos> 2571 356 1196
1097,296 2959 110 2571 356 1196
1098,296 2959 <eos> 110 1196 318
1099,296 2959 593 1196 260 527
1100,296 2959 110 1196 318 260
1101,296 2959 <eos> 1196 318 260
1102,296 2959 110 2571 1196 260
1103,296 2959 593 <eos> 1196 318
1104,296 2959 110 2571 1196 318
1105,296 2959 110 1196 318 260
1106,296 2959 593 <eos> 1196 318
1107,296 2959 110 1196 318 260
1108,296 2959 <eos> 2571 356 1196
1109,296 2959 593 <eos> 2571 356
1110,296 2959 <eos> 1196 260 296
1111,296 2959 110 2571 1196 260
1112,296 2959 110 1196 296 <eos>
1113,296 2959 110 2571 356 1196
1114,296 2959 110 2571 1196 260
1115,296 2959 110 2571 1196 260
1116,296 2959 593 <eos> 110 2571
1117,296 2959 593 <eos> 1196 318
1118,296 2959 593 356 1196 318
1119,296 2959 110 2571 356 1196
1120,296 2959 593 356 1196 318
1121,296 2959 1196 318 260 527
1122,296 2959 2571 1196 318 260
1123,296 2959 593 <eos> 110 1196
1124,296 2959 <eos> 110 1196 260
1125,296 2959 593 <eos> 2571 356
1126,296 2959 593 <eos> 110 1196
1127,296 2959 110 2571 356 1196
1128,296 2959 593 1196 260 527
1129,296 593 <eos> 2571 1196 527
1130,296 2959 593 2571 1196 318
1131,296 2959 1196 318 260 527
1132,296 2959 593 <eos> 110 1196
1133,296 2959 <eos> 1196 318 260
1134,296 2959 110 1196 260 527
1135,296 2959 593 110 2571 356
1136,296 2959 593 <eos> 1196 318
1137,296 2959 2571 356 1196 260
1138,296 593 110 2571 356 1196
1139,296 2959 110 356 1196 260
1140,296 2959 110 1196 318 260
1141,296 2959 110 2571 356 1196
1142,296 2959 <eos> 1196 318 260
1143,296 2959 593 <eos> 110 1196
1144,296 593 110 2571 356 1196
1145,296 2959 2571 356 1196 527
1146,296 2959 593 <eos> 2571 356
1147,296 <eos> 356 1196 318 527
1148,296 593 110 2571 356 1196
1149,296 2959 <eos> 1196 318 260
1150,296 2959 593 <eos> 110 1196
1151,296 2959 110 1196 296 <eos>
1152,296 593 110 356 1196 527
1153,296 2959 110 1196 296 <eos>
1154,296 2959 110 2571 1196 527
1155,296 2959 1196 318 260 527
1156,296 2959 1196 318 260 527
1157,296 2959 110 1196 318 260
1158,296 2959 593 <eos> 2571 356
1159,296 2959 110 2571 1196 260
1160,296 2959 <eos> 1196 260 296
1161,296 2959 110 1196 296 <eos>
1162,296 2959 110 2571 356 1196
1163,296 593 <eos> 110 1196 260
1164,296 2959 593 <eos> 110 2571
1165,296 2959 <eos> 110 1196 318
1166,296 2959 110 2571 1196 318
1167,296 2959 110 2571 1196 260
1168,296 2959 <eos> 110 1196 318
1169,296 2959 110 2571 356 1196
1170,296 2959 <eos> 110 1196 260
1171,296 2959 593 <eos> 110 1196
1172,296 2959 <eos> 110 1196 318
1173,296 2959 1196 318 260 527
1174,296 2959 <eos> 1196 260 2959
1175,296 2959 <eos> 2571 356 1196
1176,296 2959 110 1196 296 <eos>
1177,296 2959 110 2571 356 1196
1178,296 2959 110 2571 356 1196
1179,296 2959 1196 527 2959 110
1180,296 2959 110 2571 356 1196
1181,296 2959 593 356 1196 318
1182,296 2959 2571 356 1196 318
1183,296 2959 110 1196 296 <eos>
1184,296 2959 1196 318 260 527
1185,296 2959 1196 318 260 527
1186,296 2959 110 2571 356 1196
1187,296 2959 593 <eos> 2571 356
1188,296 593 <eos> 2571 1196 318
1189,296 2959 1196 318 260 527
1190,296 2959 593 <eos> 110 2571
1191,296 2959 <eos> 2571 356 1196
1192,296 2959 110 2571 356 1196
1193,296 2959 <eos> 1196 260 296
1194,296 2959 2571 356 1196 318
1195,296 2959 <eos> 1196 318 260
1196,296 593 <eos> 110 1196 260
1197,296 593 <eos> 110 1196 260
1198,296 2959 593 2571 1196 318
1199,296 2959 <eos> 1196 318 260
1200,318 260 527 296 2959 593
1201,318 260 527 296 593 <eos>
1202,318 527 296 2571 1196 318
1203,318 260 527 593 110 2571
1204,318 296 2959 593 <eos> 2571
1205,318 260 527 593 110 2571
1206,318 593 110 2571 356 1196
1207,318 527 296 110 2571 1196
1208,318 527 296 593 110 356
1209,318 296 2959 593 <eos> 110
1210,318 260 527 296 593 <eos>
1211,318 527 296 110 2571 1196
1212,318 296 2959 593 <eos> 2571
1213,318 296 2959 593 <eos> 110
1214,318 260 527 296 2959 1196
1215,318 260 527 296 2959 593
1216,318 260 527 296 593 110
1217,318 260 2959 <eos> 110 2571
1218,318 527 <eos> 1196 318 2959
1219,318 260 296 593 110 2571
1220,318 260 527 296 2959 110
1221,318 260 296 2959 1196 318
1222,318 260 527 593 110 2571
1223,318 260 2959 356 1196 260
1224,318 527 296 110 2571 1196
1225,318 296 2959 593 <eos> 2571
1226,318 260 2959 <eos> 110 2571
1227,318 527 296 <eos> 110 2571
1228,318 527 296 593 110 356
1229,318 527 296 593 110 356
1230,318 296 593 1196 2959 593
1231,318 296 2959 593 <eos> 2571
1232,318 527 296 593 110 356
1233,318 260 527 2959 <eos> 1196
1234,318 110 2571 1196 2959 110
1235,318 296 2959 <eos> 2571 1196
1236,318 260 527 296 110 1196
1237,318 260 <eos> 110 356 1196
1238,318 260 527 <eos> 110 356
1239,318 260 527 296 593 <eos>
1240,318 260 527 296 2959 593
1241,318 260 527 296 2959 110
1242,318 260 527 2959 2571 1196
1243,318 527 296 110 2571 1196
1244,318 527 593 2571 356 1196
1245,318 2959 593 <eos> 2571 1196
1246,318 296 2959 <eos> 2571 1196
1247,318 296 2959 593 <eos> 2571
1248,318 260 527 296 356 1196
1249,318 527 296 2571 1196 318
1250,318 527 2959 593 <eos> 1196
1251,318 527 296 2571 1196 318
1252,318 296 2959 593 <eos> 2571
1253,318 527 296 593 2571 1196
1254,318 527 2959 593 <eos> 1196
1255,318 527 2959 593 <eos> 1196
1256,318 296 1196 318 260 527
1257,318 296 593 1196 2959 593
1258,318 260 527 593 110 2571
1259,318 260 527 <eos> 2571 356
1260,318 260 527 296 2959 593
1261,318 296 2959 <eos> 2571 1196
1262,318 527 296 2571 1196 318
1263,318 260 527 296 593 110
1264,318 296 593 2571 1196 260
1265,318 527 593 <eos> 110 2571
1266,318 296 593 1196 2959 593
1267,318 260 527 296 110 1196
1268,318 296 593 1196 2959 593
1269,318 527 296 593 110 356
1270,318 260 527 296 110 1196
1271,318 527 296 110 2571 1196
1272,318 260 527 296 593 <eos>
1273,318 260 527 296 593 110
1274,318 296 2959 593 110 1196
1275,318 2959 593 <eos> 2571 1196
1276,318 260 527 296 110 1196
1277,318 296 593 1196 2959 593
1278,318 260 527 593 <eos> 2571
1279,318 2959 593 <eos> 2571 1196
1280,318 527 296 2571 1196 318
1281,318 260 527 <eos> 2571 356
1282,318 260 527 296 110 1196
1283,318 260 <eos> 2571 1196 318
1284,318 296 2959 593 <eos> 110
1285,318 527 296 2571 1196 318
1286,318 593 110 2571 356 1196
1287,318 260 527 2959 <eos> 1196
1288,318 260 <eos> 2571 1196 318
1289,318 527 <eos> 1196 318 2959
1290,318 260 527 296 593 <eos>
1291,318 527 2959 593 <eos> 1196
1292,318 260 527 2959 2571 1196
1293,318 260 527 296 593 <eos>
1294,318 296 <eos> 2571 356 1196
1295,318 527 296 593 110 356
1296,318 260 527 <eos> 110 356
1297,318 527 296 2571 1196 318
1298,318 296 2959 <eos> 2571 1196
1299,318 296 1196 318 260 527
1300,318 260 527 296 2959 593
1301,318 527 296 110 2571 1196
1302,318 527 296 593 110 356
1303,318 260 296 <eos> 110 2571
1304,318 296 2959 <eos> 2571 1196
1305,318 260 527 593 1196 527
1306,318 296 2959 <eos> 2571 1196
1307,318 296 2959 <eos> 2571 1196
1308,318 260 527 593 1196 527
1309,318 527 593 <eos> 110 356
1310,318 260 527 296 356 1196
1311,318 296 2959 356 1196 318
1312,318 260 527 <eos> 110 356
1313,318 260 2959 356 1196 260
1314,318 260 527 296 593 110
1315,318 527 296 110 2571 1196
1316,318 527 296 2571 1196 318
1317,318 527 593 2571 356 1196
1318,318 260 527 2959 <eos> 1196
1319,318 527 296 593 110 356
1320,318 260 527 <eos> 110 2571
1321,318 296 2959 593 110 1196
1322,318 2959 593 <eos> 2571 1196
1323,318 260 527 296 356 1196
1324,318 296 2959 593 <eos> 2571
1325,318 296 2959 593 <eos> 110
1326,318 260 296 593 <eos> 110
1327,318 260 296 593 1196 318
1328,318 260 527 296 356 1196
1329,318 260 527 296 2959 <eos>
1330,318 296 2959 <eos> 2571 1196
1331,318 260 296 2959 1196 318
1332,318 260 527 296 356 1196
1333,318 527 296 2959 593 <eos>
1334,318 260 527 296 2959 593
1335,318 260 527 296 593 <eos>
1336,318 260 527 296 2959 110
1337,318 527 593 <eos> 110 2571
1338,318 2959 593 <eos> 2571 1196
1339,318 527 <eos> 1196 318 2959
1340,318 260 527 <eos> 2571 356
1341,318 260 527 296 593 <eos>
1342,318 296 593 2571 356 1196
1343,318 296 1196 318 260 527
1344,318 260 527 593 110 2571
1345,318 527 2959 593 <eos> 1196
1346,318 296 2959 593 <eos> 2571
1347,318 260 527 296 593 110
1348,318 260 296 2959 593 110
1349,318 527 2959 593 <eos> 1196
1350,318 260 527 <eos> 2571 356
1351,318 527 296 110 2571 1196
1352,318 260 296 2959 <eos> 110
1353,318 260 296 593 110 2571
1354,318 260 527 296 593 <eos>
1355,318 527 296 110 2571 1196
1356,318 260 527 <eos> 110 2571
1357,318 527 <eos> 356 1196 260
1358,318 527 593 2571 356 1196
1359,318 260 296 2959 593 110
1360,318 296 593 1196 2959 593
1361,318 527 296 2571 1196 318
1362,318 527 296 110 2571 1196
1363,318 260 527 296 593 <eos>
1364,318 260 527 296 2959 110
1365,318 527 296 593 2571 356
1366,318 260 527 296 356 1196
1367,318 2959 593 2571 1196 318
1368,318 527 2959 593 <eos> 1196
1369,318 527 296 593 110 356
1370,318 260 527 <eos> 110 356
1371,318 527 593 <eos> 110 356
1372,318 260 296 2959 593 110
1373,318 527 296 2571 1196 318
1374,318 260 527 296 593 <eos>
1375,318 296 1196 318 260 527
1376,318 260 <eos> 110 356 1196
1377,318 260 527 2959 2571 1196
1378,318 527 593 2571 356 1196
1379,318 527 296 2571 1196 318
1380,318 296 593 2571 356 1196
1381,318 527 2959 593 <eos> 1196
1382,318 296 593 2571 356 1196
1383,318 527 296 110 2571 1196
1384,318 593 2571 1196 527 296
1385,318 260 296 593 110 2571
1386,318 260 296 593 <eos> 110
1387,318 260 527 <eos> 110 356
1388,318 527 593 <eos> 110 2571
1389,318 296 1196 318 260 527
1390,318 260 527 2959 <eos> 1196
1391,318 260 527 2959 356 1196
1392,318 260 527 2959 <eos> 1196
1393,318 260 2959 593 <eos> 2571
1394,318 296 1196 318 260 527
1395,318 260 527 110 356 1196
1396,318 260 527 <eos> 2571 356
1397,318 527 593 <eos> 110 356
1398,318 2959 593 <eos> 2571 1196
1399,318 527 2571 1196 318 527
1400,318 527 296 593 110 356
1401,318 296 2959 593 <eos> 2571
1402,318 527 296 593 2571 1196
1403,318 527 296 2571 1196 318
1404,318 260 527 296 2959 593
1405,318 260 527 296 593 <eos>
1406,318 527 593 <eos> 110 356
1407,318 527 <eos> 1196 318 2959
1408,318 260 527 <eos> 110 2571
1409,318 260 527 296 2959 <eos>
1410,318 260 356 1196 318 260
1411,318 260 296 2959 593 110
1412,318 260 527 296 593 110
1413,318 260 <eos> 110 356 1196
1414,318 296 2959 593 110 2571
1415,318 260 527 296 2959 110
1416,318 260 527 296 593 <eos>
1417,318 296 593 2571 1196 260
1418,318 260 527 296 593 <eos>
1419,318 296 2959 <eos> 110 2571
1420,318 260 <eos> 1196 318 527
1421,318 527 2959 593 <eos> 1196
1422,318 260 527 296 2959 110
1423,318 260 296 2959 593 110
1424,318 527 296 593 110 356
1425,318 296 2959 593 <eos> 110
1426,318 260 296 2959 1196 318
1427,318 260 527 2959 <eos> 1196
1428,318 260 2959 356 1196 260
1429,318 527 296 110 2571 1196
1430,318 260 527 296 593 <eos>
1431,318 260 527 296 2959 593
1432,318 527 296 110 2571 1196
1433,318 260 356 1196 318 260
1434,318 527 2959 593 <eos> 1196
1435,318 296 2959 <eos> 2571 1196
1436,318 527 2959 593 <eos> 1196
1437,318 527 2571 1196 296 2959
1438,318 296 1196 318 260 527
1439,318 260 296 593 <eos> 110
1440,318 527 296 110 2571 1196
1441,318 260 527 296 2959 110
1442,318 260 2959 356 1196 260
1443,318 527 296 2571 1196 318
1444,318 260 527 <eos> 110 356
1445,318 260 296 2959 593 110
1446,318 527 <eos> 1196 318 2959
1447,318 527 593 2571 356 1196
1448,318 260 527 <eos> 110 356
1449,318 260 527 110 356 1196
1450,318 527 593 2571 356 1196
1451,318 527 296 <eos> 110 2571
1452,318 296 2959 <eos> 2571 1196
1453,318 260 296 2959 <eos> 110
1454,318 296 2959 593 <eos> 2571
1455,318 527 2959 593 <eos> 1196
1456,318 260 527 593 1196 527
1457,318 260 527 <eos> 2571 356
1458,318 296 2959 <eos> 2571 1196
1459,318 296 593 2571 356 1196
1460,318 260 527 296 2959 2571
1461,318 <eos> 356 1196 318 260
1462,318 527 593 <eos> 110 356
1463,318 260 527 <eos> 110 356
1464,318 527 2959 593 <eos> 1196
1465,318 527 296 2571 1196 318
1466,318 260 527 296 2959 <eos>
1467,318 260 527 593 110 2571
1468,318 260 527 296 593 <eos>
1469,318 260 527 296 356 1196
1470,318 296 2959 <eos> 2571 1196
1471,318 260 2959 593 <eos> 2571
1472,318 527 296 110 2571 1196
1473,318 527 296 2571 1196 318
1474,318 296 2959 593 <eos> 110
1475,318 527 593 <eos> 110 356
1476,318 260 527 296 356 1196
1477,318 260 296 593 <eos> 110
1478,318 296 593 2571 1196 260
1479,318 527 296 2571 1196 318
1480,318 527 2959 593 <eos> 1196
1481,318 527 2959 593 <eos> 1196
1482,318 527 296 593 110 356
1483,318 260 527 110 356 1196
1484,318 260 <eos> 110 2571 356
1485,318 527 593 <eos> 110 2571
1486,318 527 296 2571 1196 318
1487,318 296 593 2571 356 1196
1488,318 260 527 2959 <eos> 1196
1489,318 527 2959 593 <eos> 1196
1490,318 260 527 296 110 1196
1491,318 260 527 296 356 1196
1492,318 260 296 2959 593 110
1493,318 296 593 1196 2959 593
1494,318 260 527 <eos> 2571 356
1495,318 527 593 <eos> 110 2571
1496,318 296 2959 <eos> 2571 1196
1497,318 296 593 2571 356 1196
1498,318 260 527 296 593 <eos>
1499,318 296 593 2571 356 1196
1500,356 1196 318 2959 593 <eos>
1501,356 1196 2959 110 356 1196
1502,356 1196 260 527 2959 <eos>
1503,356 1196 2959 110 356 1196
1504,356 1196 527 2959 1196 318
1505,356 1196 318 2959 593 110
1506,356 1196 296 2959 593 2571
1507,356 1196 318 527 <eos> 2571
1508,356 1196 318 527 296 593
1509,356 1196 260 527 593 <eos>
1510,356 1196 318 527 2959 <eos>
1511,356 1196 318 260 296 593
1512,356 1196 260 527 593 110
1513,356 1196 527 2959 110 356
1514,356 1196 527 <eos> 110 356
1515,356 1196 260 527 593 <eos>
1516,356 1196 296 2959 110 1196
1517,356 1196 527 296 593 <eos>
1518,356 1196 318 296 2959 593
1519,356 1196 296 2959 110 2571
1520,356 1196 527 <eos> 2571 1196
1521,356 1196 527 2959 2571 1196
1522,356 1196 318 260 296 593
1523,356 1196 318 527 296 <eos>
1524,356 1196 527 <eos> 110 2571
1525,356 1196 318 260 527 296
1526,356 1196 296 2959 110 1196
1527,356 1196 593 <eos> 2571 356
1528,356 1196 296 2959 110 2571
1529,356 1196 318 260 527 296
1530,356 1196 527 296 593 <eos>
1531,356 1196 318 260 2959 593
1532,356 1196 527 296 593 <eos>
1533,356 1196 296 2959 <eos> 110
1534,356 1196 318 2959 593 110
1535,356 1196 296 2959 2571 356
1536,356 1196 318 260 296 2571
1537,356 1196 527 2959 110 356
1538,356 1196 318 527 <eos> 2571
1539,356 1196 318 527 2959 593
1540,356 1196 318 527 296 2959
1541,356 1196 296 2959 110 2571
1542,356 1196 318 527 296 593
1543,356 1196 318 527 593 1196
1544,356 1196 593 <eos> 2571 356
1545,356 1196 296 2959 <eos> 356
1546,356 1196 296 2959 110 1196
1547,356 1196 318 260 296 593
1548,356 1196 527 <eos> 110 1196
1549,356 1196 318 260 527 296
1550,356 1196 296 2959 110 1196
1551,356 1196 318 260 296 593
1552,356 1196 318 296 2959 593
1553,356 1196 527 296 593 <eos>
1554,356 1196 318 296 2571 1196
1555,356 1196 296 2959 110 2571
1556,356 1196 318 2959 593 <eos>
1557,356 1196 318 527 <eos> 356
1558,356 1196 296 593 <eos> 110
1559,356 1196 318 527 296 593
1560,356 1196 318 260 527 296
1561,356 1196 527 <eos> 110 2571
1562,356 1196 527 <eos> 110 356
1563,356 1196 318 2959 593 110
1564,356 1196 527 296 593 <eos>
1565,356 1196 2959 110 356 1196
1566,356 1196 318 260 527 296
1567,356 1196 296 593 <eos> 110
1568,356 1196 296 2959 <eos> 110
1569,356 1196 318 527 296 <eos>
1570,356 1196 318 527 296 <eos>
1571,356 1196 296 2959 <eos> 110
1572,356 1196 318 527 <eos> 356
1573,356 1196 260 2959 593 <eos>
1574,356 1196 318 527 296 <eos>
1575,356 1196 318 260 296 2571
1576,356 1196 296 2959 593 2571
1577,356 1196 296 2959 110 2571
1578,356 1196 527 2959 2571 1196
1579,356 1196 318 527 2959 593
1580,356 1196 527 2959 593 <eos>
1581,356 1196 593 <eos> 2571 356
1582,356 1196 318 260 527 296
1583,356 1196 527 2959 110 356
1584,356 1196 593 <eos> 2571 356
1585,356 1196 318 527 593 1196
1586,356 1196 318 527 296 2959
1587,356 1196 318 527 296 2959
1588,356 1196 318 527 <eos> 2571
1589,356 1196 527 593 110 1196
1590,356 1196 260 296 2959 <eos>
1591,356 1196 318 260 2959 593
1592,356 1196 2959 110 356 1196
1593,356 1196 318 260 296 2571
1594,356 1196 527 <eos> 110 2571
1595,356 1196 260 527 296 2959
1596,356 1196 318 527 593 1196
1597,356 1196 318 296 2959 593
1598,356 1196 318 296 2571 1196
1599,356 1196 318 260 296 593
1600,356 1196 527 2959 110 356
1601,356 1196 318 527 296 2959
