,movie_candidates
1020,296 356 2571 <eos> 110
1021,296 356 318 527 2959
1022,296 318 527 2571 2959
1023,296 356 318 2571 <eos>
1024,296 356 318 527 2571
1025,296 2571 <eos> 1196 296
1026,296 356 527 2571 2959
1027,296 356 527 2571 2959
1028,296 2571 <eos> 296 356
1029,296 318 2571 2959 260
1030,296 356 318 2959 260
1031,296 318 527 2959 110
1032,296 318 2571 2959 260
1033,296 356 318 527 2959
1034,296 318 527 2959 110
1035,296 356 2571 110 296
1036,296 2571 2959 260 593
1037,296 318 2571 2959 <eos>
1038,296 356 318 2571 2959
1039,296 356 318 527 2959
1040,296 356 527 2959 593
1041,296 318 2571 2959 260
1042,296 318 2571 2959 110
1043,296 2571 593 296 356
1044,296 318 2571 <eos> 260
1045,296 356 318 2571 <eos>
1046,296 318 527 2959 110
1047,296 318 527 2571 2959
1048,296 318 527 2571 2959
1049,296 318 2571 <eos> 593
1050,296 318 527 2959 110
1051,296 318 527 2571 2959
1052,296 356 318 527 <eos>
1053,296 318 527 2571 110
1054,296 318 527 2959 110
1055,296 527 2571 <eos> 593
1056,296 318 2571 2959 <eos>
1057,296 318 2959 <eos> 110
1058,296 2571 <eos> 296 356
1059,296 527 <eos> 110 1196
1060,296 318 527 2571 2959
1061,296 318 527 2571 2959
1062,296 2571 <eos> 296 356
1063,296 527 2571 2959 <eos>
1064,296 2571 <eos> 296 356
1065,296 356 2571 <eos> 260
1066,296 356 2571 <eos> 260
1067,296 318 2571 2959 <eos>
1068,296 356 527 2959 <eos>
1069,296 356 318 2571 110
1070,296 318 527 2959 110
1071,296 318 2571 <eos> 593
1072,296 318 527 2959 110
1073,296 318 527 260 110
1074,296 318 2571 2959 260
1075,296 356 318 527 2959
1076,296 527 <eos> 260 110
1077,296 527 2959 260 110
1078,296 356 527 2571 2959
1079,296 356 527 2959 593
1080,296 527 2959 <eos> 260
1081,296 318 2571 2959 260
1082,296 318 2959 <eos> 260
1083,296 318 2571 2959 <eos>
1084,296 318 2571 2959 <eos>
1085,296 318 2959 <eos> 110
1086,296 527 2571 2959 260
1087,296 318 2571 <eos> 1196
1088,296 318 2571 <eos> 260
1089,296 356 2571 110 296
1090,296 318 527 2571 2959
1091,296 318 527 2571 2959
1092,296 356 527 110 296
1093,296 318 2571 <eos> 260
1094,296 318 527 2959 110
1095,296 356 110 593 1196
1096,296 2571 110 593 1196
1097,296 318 527 2571 <eos>
1098,296 356 527 2571 2959
1099,296 527 2959 260 110
1100,296 356 318 2959 260
1101,296 356 2571 <eos> 260
1102,296 318 2571 2959 <eos>
1103,296 356 318 2571 <eos>
1104,296 318 527 2571 2959
1105,296 318 2571 2959 260
1106,296 318 2571 2959 260
1107,296 318 2571 2959 260
1108,296 318 2571 2959 260
1109,296 318 527 2571 2959
1110,296 318 527 260 110
1111,296 356 527 2571 2959
1112,296 318 527 2571 2959
1113,296 356 318 2959 260
1114,296 356 527 2959 <eos>
1115,296 318 2571 <eos> 1196
1116,296 356 318 527 2959
1117,296 318 2571 2959 110
1118,296 318 527 2571 2959
1119,296 318 2959 <eos> 260
1120,296 318 527 2571 2959
1121,296 318 2571 2959 260
1122,296 318 527 2571 <eos>
1123,296 318 2571 2959 260
1124,296 318 2571 <eos> 260
1125,296 318 2571 2959 260
1126,296 318 527 2571 2959
1127,296 356 2959 260 296
1128,296 318 527 2571 2959
1129,296 318 527 2571 <eos>
1130,296 318 527 2571 2959
1131,296 318 527 2571 2959
1132,296 527 2571 <eos> 110
1133,296 318 2571 2959 <eos>
1134,296 2571 2959 <eos> 593
1135,296 2959 260 110 1196
1136,296 318 527 2571 2959
1137,296 318 2571 2959 260
1138,296 318 527 2571 2959
1139,296 356 2571 <eos> 1196
1140,296 356 318 2959 260
1141,296 356 2571 110 296
1142,296 318 527 2571 2959
1143,296 318 527 2571 <eos>
1144,296 318 2571 260 110
1145,296 318 2571 2959 260
1146,296 2571 593 296 356
1147,296 318 527 2571 2959
1148,296 356 110 593 296
1149,296 318 <eos> 260 593
1150,296 318 2571 <eos> 1196
1151,296 318 527 2571 2959
1152,296 318 527 260 110
1153,296 356 318 527 <eos>
1154,296 2571 2959 260 593
1155,296 318 527 2571 2959
1156,296 527 2959 260 110
1157,296 318 2571 2959 <eos>
1158,296 356 318 2571 2959
1159,296 356 527 2959 260
1160,296 318 2959 <eos> 260
1161,296 356 2571 260 110
1162,296 356 318 2571 2959
1163,296 356 527 2571 2959
1164,296 356 318 2571 593
1165,296 356 318 2959 260
1166,296 2571 110 296 356
1167,296 356 260 110 296
1168,296 356 527 2959 260
1169,296 356 2959 <eos> 260
1170,296 356 2571 <eos> 260
1171,296 356 318 2959 <eos>
1172,296 356 318 260 1196
1173,296 318 527 2571 2959
1174,296 356 527 110 296
1175,296 318 2571 2959 <eos>
1176,296 356 318 527 2959
1177,296 527 2959 <eos> 260
1178,296 527 2571 2959 <eos>
1179,296 318 2571 2959 260
1180,296 356 318 2571 <eos>
1181,296 356 318 527 2571
1182,296 356 2571 2959 <eos>
1183,296 318 2571 2959 <eos>
1184,296 527 2959 260 593
1185,296 356 318 2571 2959
1186,296 318 593 1196 296
1187,296 318 2959 <eos> 296
1188,296 356 318 2959 260
1189,296 318 2571 2959 260
1190,296 356 318 2571 2959
1191,296 2571 2959 260 593
1192,296 318 527 2959 110
1193,296 318 527 2959 260
1194,296 318 2571 2959 <eos>
1195,296 318 2571 2959 <eos>
1196,296 356 2571 <eos> 260
1197,296 2571 <eos> 1196 296
1198,296 356 2571 <eos> 260
1199,296 356 260 110 296
1200,318 2571 2959 110 593
1201,318 527 2571 2959 296
1202,318 2571 593 296 527
1203,318 527 <eos> 260 296
1204,318 2571 <eos> 260 110
1205,318 527 2959 <eos> 296
1206,318 527 <eos> 110 593
1207,318 527 2571 110 593
1208,318 527 <eos> 110 593
1209,318 2571 2959 <eos> 110
1210,318 527 <eos> 260 1196
1211,318 527 2571 2959 <eos>
1212,318 527 2571 593 1196
1213,318 527 <eos> 593 1196
1214,318 527 2959 260 296
1215,318 527 <eos> 260 296
1216,318 2571 110 296 318
1217,318 2571 260 593 296
1218,318 2571 110 296 318
1219,318 527 2959 1196 296
1220,318 2571 260 110 593
1221,318 527 <eos> 593 296
1222,318 527 2959 260 296
1223,318 527 2571 2959 <eos>
1224,318 2959 <eos> 260 110
1225,318 527 <eos> 593 296
1226,318 2571 110 1196 296
1227,318 2571 2959 <eos> 110
1228,318 2959 <eos> 260 110
1229,318 527 2959 260 593
1230,318 527 2959 260 296
1231,318 527 <eos> 260 296
1232,318 527 2571 2959 <eos>
1233,318 527 <eos> 593 296
1234,318 527 2959 <eos> 110
1235,318 2571 <eos> 260 110
1236,318 2571 2959 <eos> 260
1237,318 527 2571 <eos> 1196
1238,318 527 2571 <eos> 1196
1239,318 527 2571 2959 <eos>
1240,318 527 2959 260 593
1241,318 527 <eos> 110 593
1242,318 527 <eos> 1196 296
1243,318 527 2959 110 593
1244,318 2571 <eos> 260 110
1245,318 2571 <eos> 260 110
1246,318 527 2571 <eos> 593
1247,318 527 2571 <eos> 593
1248,318 527 2571 260 593
1249,318 2571 2959 <eos> 110
1250,318 2571 110 296 318
1251,318 527 <eos> 260 296
1252,318 2571 2959 <eos> 260
1253,318 2571 <eos> 260 110
1254,318 527 2571 593 1196
1255,318 527 <eos> 260 296
1256,318 2571 1196 296 318
1257,318 527 2571 2959 296
1258,318 527 2571 110 593
1259,318 527 <eos> 593 1196
1260,318 527 2959 <eos> 110
1261,318 527 2571 <eos> 1196
1262,318 2571 593 296 527
1263,318 527 2571 2959 <eos>
1264,318 527 2571 110 593
1265,318 527 2571 2959 296
1266,318 2571 <eos> 260 110
1267,318 527 2571 110 593
1268,318 527 2571 110 593
1269,318 <eos> 260 110 593
1270,318 527 2571 593 1196
1271,318 2571 593 296 527
1272,318 527 <eos> 110 593
1273,318 527 2571 <eos> 1196
1274,318 2571 1196 296 318
1275,318 527 2571 2959 <eos>
1276,318 527 2959 1196 296
1277,318 527 2959 <eos> 260
1278,318 2959 <eos> 296 318
1279,318 527 2571 2959 <eos>
1280,318 527 <eos> 110 593
1281,318 527 2571 <eos> 593
1282,318 527 2959 <eos> 260
1283,318 527 2571 <eos> 1196
1284,318 527 <eos> 593 1196
1285,318 527 2571 110 593
1286,318 527 2571 2959 <eos>
1287,318 110 593 1196 296
1288,318 527 <eos> 260 296
1289,318 2571 2959 <eos> 260
1290,318 2571 260 593 296
1291,318 527 <eos> 593 1196
1292,318 527 2571 <eos> 1196
1293,318 2571 2959 <eos> 260
1294,318 527 <eos> 593 1196
1295,318 2571 260 110 593
1296,318 2571 2959 <eos> 260
1297,318 527 <eos> 260 296
1298,318 527 <eos> 593 1196
1299,318 527 <eos> 593 296
1300,318 2571 1196 296 318
1301,318 527 <eos> 110 593
1302,318 527 2571 2959 <eos>
1303,318 2571 593 296 527
1304,318 527 2571 <eos> 1196
1305,318 527 2959 260 593
1306,318 527 2571 2959 <eos>
1307,318 2571 593 296 527
1308,318 527 2959 110 593
1309,318 527 2959 <eos> 260
1310,318 527 2571 110 593
1311,318 527 <eos> 260 296
1312,318 527 <eos> 260 296
1313,318 2571 593 296 527
1314,318 527 2571 2959 1196
1315,318 2571 <eos> 260 110
1316,318 527 2571 2959 593
1317,318 2571 1196 296 318
1318,318 527 <eos> 593 1196
1319,318 527 2571 <eos> 1196
1320,318 527 <eos> 593 1196
1321,318 2571 260 593 296
1322,318 527 <eos> 110 593
1323,318 2571 2959 110 593
1324,318 2571 260 593 1196
1325,318 2571 1196 296 318
1326,318 527 2571 2959 <eos>
1327,318 527 2571 2959 296
1328,318 527 2571 2959 <eos>
1329,318 527 2959 <eos> 110
1330,318 527 <eos> 593 1196
1331,318 527 2571 <eos> 1196
1332,318 527 2959 110 593
1333,318 2571 260 110 593
1334,318 527 <eos> 593 1196
1335,318 527 <eos> 260 296
1336,318 2571 593 296 527
1337,318 2571 2959 110 593
1338,318 527 <eos> 260 296
1339,318 527 2571 <eos> 1196
1340,318 527 2571 2959 593
1341,318 2571 593 296 318
1342,318 527 2959 <eos> 110
1343,318 527 <eos> 593 1196
1344,318 527 2959 <eos> 260
1345,318 2571 260 593 296
1346,318 2571 1196 296 318
1347,318 2571 2959 <eos> 110
1348,318 2571 260 110 593
1349,318 527 2571 <eos> 593
1350,318 527 2571 110 593
1351,318 2571 <eos> 260 110
1352,318 2571 2959 <eos> 110
1353,318 527 2571 2959 <eos>
1354,318 2571 2959 <eos> 260
1355,318 527 2571 110 593
1356,318 527 2571 2959 <eos>
1357,318 527 <eos> 593 296
1358,318 527 <eos> 593 296
1359,318 527 2571 2959 <eos>
1360,318 527 2571 2959 <eos>
1361,318 527 <eos> 110 296
1362,318 2571 <eos> 260 110
1363,318 2571 260 110 593
1364,318 2571 593 296 527
1365,318 527 2959 1196 296
1366,318 527 2571 <eos> 1196
1367,318 527 2571 593 1196
1368,318 2571 <eos> 260 110
1369,318 527 2571 2959 <eos>
1370,318 527 <eos> 593 296
1371,318 2571 2959 110 593
1372,318 527 2571 2959 593
1373,318 527 <eos> 296 318
1374,318 527 2959 1196 296
1375,318 527 <eos> 110 593
1376,318 527 2571 110 593
1377,318 527 <eos> 593 296
1378,318 527 2959 260 296
1379,318 527 2571 2959 296
1380,318 527 2571 110 296
1381,318 527 2571 2959 <eos>
1382,318 527 <eos> 110 593
1383,318 527 2571 <eos> 110
1384,318 527 2571 2959 <eos>
1385,318 2571 1196 296 318
1386,318 527 <eos> 110 593
1387,318 527 2959 <eos> 260
1388,318 2571 2959 <eos> 110
1389,318 527 2571 593 1196
1390,318 2571 1196 296 318
1391,318 2571 <eos> 260 110
1392,318 2571 1196 296 318
1393,318 527 2571 <eos> 1196
1394,318 527 2571 2959 <eos>
1395,318 527 2571 2959 <eos>
1396,318 2571 593 296 318
1397,318 2571 260 110 593
1398,318 527 <eos> 110 593
1399,318 2571 2959 <eos> 260
1400,318 527 2571 110 593
1401,318 527 2571 2959 296
1402,318 2571 110 296 318
1403,318 527 2571 110 593
1404,318 527 2571 2959 <eos>
1405,318 527 <eos> 110 593
1406,318 2571 110 296 318
1407,318 2571 260 593 296
1408,318 527 2571 110 593
1409,318 527 2959 <eos> 110
1410,318 527 <eos> 110 593
1411,318 527 2959 1196 296
1412,318 2959 <eos> 110 593
1413,318 527 2571 <eos> 1196
1414,318 2571 2959 <eos> 110
1415,318 527 <eos> 260 296
1416,318 527 <eos> 260 296
1417,318 2571 1196 296 318
1418,318 2571 2959 110 593
1419,318 527 2959 260 593
1420,318 2959 <eos> 260 110
1421,318 527 2571 593 1196
1422,318 2571 1196 296 318
1423,318 2571 110 296 318
1424,318 527 <eos> 260 296
1425,318 2571 2959 <eos> 110
1426,318 527 <eos> 593 1196
1427,318 2571 <eos> 260 110
1428,318 527 <eos> 260 296
1429,318 527 2571 2959 <eos>
1430,318 527 2571 260 110
1431,318 2571 260 593 296
1432,318 527 <eos> 593 1196
1433,318 2571 <eos> 260 110
1434,318 527 2571 <eos> 1196
1435,318 527 2571 593 1196
1436,318 527 <eos> 260 296
1437,318 527 <eos> 593 1196
1438,318 2571 260 593 296
1439,318 527 2959 <eos> 260
1440,318 2571 593 296 527
1441,318 2571 2959 <eos> 110
1442,318 2571 2959 <eos> 110
1443,318 527 <eos> 110 593
1444,318 2571 1196 296 318
1445,318 527 2571 2959 593
1446,318 110 1196 296 356
1447,318 2571 260 593 296
1448,318 527 2571 2959 296
1449,318 2571 <eos> 260 110
1450,318 527 <eos> 1196 296
1451,318 527 2571 593 1196
1452,318 527 2571 110 593
1453,318 527 2571 <eos> 1196
1454,318 527 2571 593 1196
1455,318 2571 260 593 296
1456,318 527 2571 593 1196
1457,318 527 2571 593 1196
1458,318 2571 1196 296 318
1459,318 2571 593 296 527
1460,318 527 2571 110 593
1461,318 2571 2959 <eos> 110
1462,318 527 2571 593 1196
1463,318 527 <eos> 260 296
1464,318 527 2571 2959 593
1465,318 527 2571 110 593
1466,318 527 <eos> 593 1196
1467,318 2571 <eos> 260 110
1468,318 527 2571 2959 296
1469,318 2571 <eos> 260 110
1470,318 527 <eos> 593 1196
1471,318 527 2959 260 296
1472,318 110 593 1196 296
1473,318 2571 2959 110 593
1474,318 527 2571 2959 296
1475,318 110 593 1196 296
1476,318 527 <eos> 593 1196
1477,318 527 2571 2959 <eos>
1478,318 2571 <eos> 260 110
1479,318 527 2571 110 593
1480,318 527 2571 2959 593
1481,318 527 2571 2959 <eos>
1482,318 527 <eos> 110 593
1483,318 2571 1196 296 318
1484,318 527 2571 110 593
1485,318 527 2571 <eos> 1196
1486,318 527 2571 <eos> 593
1487,318 527 2571 110 593
1488,318 2571 260 110 593
1489,318 527 <eos> 110 593
1490,318 527 <eos> 593 1196
1491,318 2571 2959 <eos> 110
1492,318 527 <eos> 593 1196
1493,318 527 2571 110 593
1494,318 527 2571 110 593
1495,318 2571 110 296 318
1496,318 2571 260 110 593
1497,318 2571 260 593 296
1498,318 527 <eos> 593 1196
1499,318 527 2959 260 296
1500,356 318 527 2571 <eos>
1501,356 318 2571 2959 296
1502,356 527 <eos> 260 110
1503,356 318 527 2571 <eos>
1504,356 527 2571 110 593
1505,356 527 2571 593 296
1506,356 318 2571 2959 <eos>
1507,356 527 2571 <eos> 110
1508,356 318 1196 296 356
1509,356 2571 <eos> 296 2959
1510,356 527 2959 <eos> 260
1511,356 527 2571 593 296
1512,356 318 2571 2959 296
1513,356 527 2959 <eos> 260
1514,356 527 260 296 356
1515,356 2571 <eos> 296 2959
1516,356 2959 593 296 356
1517,356 318 527 2571 <eos>
1518,356 318 527 110 593
1519,356 2571 2959 <eos> 260
1520,356 2959 <eos> 260 593
1521,356 2571 2959 <eos> 260
1522,356 318 527 2571 1196
1523,356 2571 296 356 318
1524,356 527 260 296 356
1525,356 2571 2959 260 593
1526,356 527 593 296 356
1527,356 527 2571 110 593
1528,356 2571 2959 260 593
1529,356 527 2571 593 296
1530,356 2571 2959 <eos> 260
1531,356 527 2571 <eos> 110
1532,356 318 2571 <eos> 110
1533,356 527 2571 110 593
1534,356 318 527 2571 2959
1535,356 318 1196 296 356
1536,356 318 527 2959 260
1537,356 527 2571 <eos> 110
1538,356 527 <eos> 593 1196
1539,356 318 527 <eos> 110
1540,356 527 260 296 356
1541,356 318 527 2959 260
1542,356 527 2571 593 296
1543,356 2571 <eos> 260 593
1544,356 2959 <eos> 260 593
1545,356 318 527 <eos> 110
1546,356 527 2959 <eos> 260
1547,356 318 2959 <eos> 260
1548,356 318 527 2571 2959
1549,356 2571 2959 260 593
1550,356 2571 2959 <eos> 260
1551,356 318 2959 1196 296
1552,356 318 260 110 1196
1553,356 527 2571 593 296
1554,356 527 2571 593 296
1555,356 2571 2959 <eos> 260
1556,356 318 2571 <eos> 260
1557,356 527 <eos> 260 110
1558,356 527 593 296 356
1559,356 527 2571 110 593
1560,356 527 2571 <eos> 110
1561,356 527 2571 110 593
1562,356 318 2959 1196 296
1563,356 2959 <eos> 260 593
1564,356 318 527 260 593
1565,356 318 527 2959 593
1566,356 318 527 <eos> 110
1567,356 318 527 2571 2959
1568,356 318 527 <eos> 110
1569,356 318 527 110 1196
1570,356 527 2959 <eos> 260
1571,356 318 527 110 1196
1572,356 318 527 2571 110
1573,356 527 2571 593 296
1574,356 2571 <eos> 593 1196
1575,356 318 2571 <eos> 260
1576,356 <eos> 593 296 527
1577,356 318 2571 2959 <eos>
1578,356 527 2571 593 296
1579,356 527 2571 593 296
1580,356 318 527 2571 2959
1581,356 318 2571 2959 260
1582,356 527 <eos> 260 110
1583,356 527 <eos> 593 1196
1584,356 527 260 296 356
1585,356 318 527 110 1196
1586,356 318 527 2571 <eos>
1587,356 527 <eos> 260 110
1588,356 318 527 2571 110
1589,356 318 527 2571 2959
1590,356 2571 296 356 318
1591,356 318 2571 <eos> 260
1592,356 2571 2959 <eos> 260
1593,356 2571 <eos> 593 296
1594,356 318 527 2959 260
1595,356 527 260 296 356
1596,356 318 527 2571 <eos>
1597,356 527 2571 2959 <eos>
1598,356 318 527 260 110
1599,356 527 <eos> 260 110
1600,356 2571 2959 <eos> 260
1601,356 318 527 2571 1196
1602,356 527 2571 260 110
1603,356 318 2571 2959 <eos>
1604,356 2571 296 356 318
1605,356 527 <eos> 260 110
1606,356 527 2571 593 296
1607,356 2571 2959 593 296
1608,356 318 527 <eos> 296
1609,356 527 2571 110 593
1610,356 527 <eos> 593 1196
1611,356 318 527 2571 <eos>
1612,356 2571 2959 260 593
1613,356 318 527 2571 2959
1614,356 318 527 2571 2959
1615,356 2571 <eos> 260 593
1616,356 2571 <eos> 593 296
1617,356 318 527 2959 593
1618,356 527 593 296 356
1619,356 318 2571 2959 296
1620,356 527 2571 2959 593
1621,356 318 527 260 593
1622,356 527 260 296 356
1623,356 <eos> 1196 296 356
1624,356 2959 <eos> 260 593
1625,356 318 527 <eos> 296
1626,356 527 <eos> 260 110
1627,356 318 527 2571 <eos>
1628,356 2571 <eos> 593 296
1629,356 527 <eos> 296 318
1630,356 527 2959 <eos> 260
1631,356 318 2571 2959 <eos>
1632,356 318 527 260 110
1633,356 318 527 2959 260
1634,356 527 260 296 356
1635,356 318 527 2571 <eos>
1636,356 527 2571 593 296
1637,356 527 2571 110 593
1638,356 2571 296 356 318
1639,356 2571 2959 260 110
1640,356 527 2571 593 296
1641,356 527 2571 593 296
1642,356 527 2959 <eos> 260
1643,356 527 2571 110 593
1644,356 527 2959 <eos> 260
1645,356 318 527 260 110
1646,356 318 527 2571 2959
1647,356 527 260 296 356
1648,356 527 2571 260 110
1649,356 527 <eos> 593 1196
1650,356 527 2571 593 296
1651,356 527 2571 <eos> 110
1652,356 2571 <eos> 593 296
1653,356 318 527 2571 2959
1654,356 318 527 2571 110
1655,356 318 2571 2959 260
1656,356 318 2571 2959 260
1657,356 527 2959 <eos> 260
1658,356 527 2571 <eos> 110
1659,356 318 527 2959 593
1660,356 2959 593 296 356
1661,356 527 2571 593 296
1662,356 2571 260 593 1196
1663,356 318 527 2571 <eos>
1664,356 2571 <eos> 593 1196
1665,356 2571 2959 260 593
1666,356 527 2571 <eos> 260
1667,356 318 527 2571 2959
1668,356 318 527 2571 <eos>
1669,356 527 2571 593 296
1670,356 318 527 2571 <eos>
1671,356 318 527 2571 2959
1672,356 2959 <eos> 260 593
1673,356 527 2959 <eos> 260
1674,356 527 260 296 356
1675,356 527 2571 593 296
1676,356 318 527 2571 1196
1677,356 318 2571 1196 296
1678,356 318 527 2571 1196
1679,356 318 527 2571 <eos>
1680,356 318 2571 2959 <eos>
1681,356 527 260 296 356
1682,356 527 2571 <eos> 110
1683,356 2571 2959 <eos> 260
1684,356 2571 2959 <eos> 260
1685,356 318 2571 2959 296
1686,356 527 2571 <eos> 110
1687,356 527 2571 <eos> 110
1688,356 527 260 296 356
1689,356 318 527 2571 2959
1690,356 2571 2959 260 593
1691,356 318 2571 <eos> 296
1692,356 2571 2959 260 593
1693,356 318 527 2571 <eos>
1694,356 2571 <eos> 260 593
1695,356 318 527 2571 2959
1696,356 2571 2959 <eos> 260
1697,356 2571 2959 <eos> 260
1698,356 318 527 2959 593
1699,356 527 <eos> 593 1196
1700,356 2571 2959 <eos> 260
1701,356 318 527 2571 2959
1702,356 527 2571 260 110
1703,356 2571 <eos> 593 1196
1704,356 527 2571 260 110
1705,356 527 2571 593 296
1706,356 318 527 <eos> 296
1707,356 527 2571 593 296
1708,356 318 527 2571 2959
1709,356 318 527 2571 2959
1710,356 527 593 296 356
1711,356 2571 2959 260 593
1712,356 318 527 2571 2959
1713,356 318 527 2571 2959
1714,356 318 2959 1196 296
1715,356 527 <eos> 260 110
1716,356 527 2571 110 593
1717,356 527 2571 593 296
1718,356 2571 <eos> 593 296
1719,356 318 260 593 296
1720,356 318 527 2571 <eos>
1721,356 318 1196 296 356
1722,356 318 527 2571 2959
1723,356 2571 2959 <eos> 260
1724,356 318 527 2571 <eos>
1725,356 527 260 296 356
1726,356 318 527 2571 2959
1727,356 318 2571 2959 <eos>
1728,356 318 527 2571 <eos>
1729,356 2571 <eos> 593 296
1730,356 527 2571 110 593
1731,356 527 2571 593 296
1732,356 527 <eos> 260 110
1733,356 318 1196 296 356
1734,356 2571 2959 <eos> 260
1735,356 318 2571 <eos> 260
1736,356 318 2571 2959 <eos>
1737,356 318 527 260 110
1738,356 527 593 296 356
1739,356 527 593 296 356
1740,356 318 527 2571 110
1741,356 318 527 110 1196
1742,356 527 2571 110 593
1743,356 2571 2959 <eos> 260
1744,356 2571 2959 260 593
1745,356 318 527 2571 1196
1746,356 318 527 2571 260
1747,356 527 2959 <eos> 260
1748,356 318 527 2571 <eos>
1749,356 527 260 296 356
1750,356 527 2571 110 1196
1751,356 2571 <eos> 593 1196
1752,356 318 527 260 593
1753,356 527 <eos> 593 1196
1754,356 318 527 2571 110
1755,356 527 2571 593 296
1756,356 318 527 2571 2959
1757,356 527 2571 593 296
1758,356 527 2571 593 296
1759,356 318 527 2571 <eos>
1760,356 2571 <eos> 593 1196
1761,356 318 527 2571 2959
1762,356 527 2571 2959 <eos>
1763,356 527 260 296 356
1764,356 527 260 296 356
1765,356 318 2571 2959 296
1766,356 527 2571 <eos> 110
1767,356 2571 2959 <eos> 260
1768,356 318 527 2571 2959
1769,356 318 527 2571 110
1770,356 318 2571 2959 <eos>
1771,356 527 2571 110 593
1772,356 527 2571 110 593
1773,356 527 260 296 356
1774,356 527 260 296 356
1775,356 527 260 296 356
1776,356 2571 2959 <eos> 260
1777,356 318 527 2571 2959
1778,356 2571 2959 <eos> 260
1779,356 527 2571 110 593
1780,356 527 <eos> 260 110
1781,356 318 527 2571 <eos>
1782,356 2571 2959 <eos> 260
1783,356 527 2959 260 110
1784,356 2571 2959 260 593
1785,356 527 2571 <eos> 593
1786,356 318 2959 260 110
1787,356 2571 2959 <eos> 260
1788,356 2571 <eos> 296 2959
1789,356 318 527 <eos> 296
1790,356 527 2959 <eos> 260
1791,356 527 2571 593 296
1792,356 527 2571 <eos> 110
1793,356 318 527 2571 110
1794,356 527 2571 593 296
1795,356 2571 2959 260 593
1796,356 318 2571 <eos> 260
1797,356 527 2571 110 593
1798,356 2959 <eos> 260 593
1799,356 527 2571 <eos> 110
1800,527 2571 2959 <eos> 260
1801,527 2571 2959 <eos> 593
1802,527 2571 110 296 2571
1803,527 2571 2959 <eos> 260
1804,527 2571 <eos> 260 296
1805,527 2571 2959 <eos> 110
1806,527 2571 2959 <eos> 260
1807,527 2571 2959 <eos> 260
1808,527 2571 110 593 1196
1809,527 2571 2959 296 2571
1810,527 2571 2959 <eos> 260
1811,527 2571 2959 <eos> 260
1812,527 2571 2959 <eos> 110
1813,527 2571 2959 260 110
1814,527 2571 110 593 1196
1815,527 2571 2959 <eos> 110
1816,527 2571 2959 260 593
1817,527 2571 2959 <eos> 110
1818,527 2571 2959 <eos> 260
1819,527 2571 110 593 1196
1820,527 2571 2959 <eos> 593
1821,527 2571 2959 <eos> 260
1822,527 2571 110 296 2571
1823,527 2571 <eos> 260 593
1824,527 2571 2959 <eos> 260
1825,527 2571 2959 1196 296
1826,527 2571 110 593 1196
1827,527 2571 110 593 1196
1828,527 2571 260 593 1196
1829,527 2571 2959 296 527
1830,527 2571 2959 <eos> 260
1831,527 2571 2959 296 2571
1832,527 2571 2959 296 527
1833,527 2571 2959 <eos> 260
1834,527 2571 <eos> 260 593
1835,527 2571 110 593 1196
1836,527 2571 260 593 1196
1837,527 2571 2959 1196 296
1838,527 2571 2959 <eos> 296
1839,527 2571 2959 593 1196
1840,527 2571 2959 <eos> 260
1841,527 2571 2959 <eos> 260
1842,527 2571 2959 <eos> 110
1843,527 2571 2959 1196 296
1844,527 2571 2959 <eos> 110
1845,527 2571 2959 260 296
1846,527 2571 2959 296 2571
1847,527 2571 2959 <eos> 110
1848,527 2571 110 1196 296
1849,527 2571 2959 593 1196
1850,527 2571 2959 <eos> 260
1851,527 2571 2959 <eos> 593
1852,527 2571 260 593 1196
1853,527 2571 2959 <eos> 260
1854,527 2571 2959 <eos> 260
1855,527 2571 2959 296 2571
1856,527 2571 2959 <eos> 593
1857,527 2571 2959 <eos> 260
1858,527 2571 2959 593 1196
1859,527 2571 2959 296 2571
1860,527 2571 2959 1196 296
1861,527 2571 2959 <eos> 260
1862,527 2571 2959 <eos> 260
1863,527 2571 110 1196 296
1864,527 2571 2959 <eos> 260
1865,527 2571 2959 <eos> 593
1866,527 2571 2959 <eos> 593
1867,527 2571 2959 <eos> 260
1868,527 2571 2959 <eos> 110
1869,527 2571 2959 260 110
1870,527 2571 2959 <eos> 260
1871,527 2571 2959 110 593
1872,527 2571 2959 <eos> 260
1873,527 2571 110 593 1196
1874,527 2571 2959 <eos> 260
1875,527 2571 110 296 2571
1876,527 2571 2959 <eos> 260
1877,527 2571 2959 260 593
1878,527 2571 2959 <eos> 260
1879,527 2571 <eos> 260 296
1880,527 2571 110 593 1196
1881,527 2571 2959 <eos> 593
1882,527 2571 2959 <eos> 260
1883,527 2571 2959 <eos> 260
1884,527 2571 <eos> 260 593
1885,527 2571 2959 <eos> 110
1886,527 2571 110 593 1196
1887,527 2571 2959 <eos> 593
1888,527 2571 2959 <eos> 110
1889,527 2571 2959 <eos> 260
1890,527 2571 2959 260 110
1891,527 2571 <eos> 260 1196
1892,527 2571 110 593 1196
1893,527 2571 2959 <eos> 260
1894,527 2571 2959 260 593
1895,527 2571 2959 <eos> 110
1896,527 2571 260 110 593
1897,527 2571 2959 <eos> 296
1898,527 2571 2959 593 1196
1899,527 2571 110 1196 296
1900,527 2571 2959 <eos> 593
1901,527 2571 110 593 1196
1902,527 2571 2959 <eos> 260
1903,527 2571 2959 <eos> 296
1904,527 2571 2959 296 527
1905,527 2571 2959 <eos> 260
